salary,season,cluster
8183769,2006,0
8125000,2006,0
8100000,2006,0
8000000,2006,0
8000000,2006,0
8000000,2006,0
7900000,2006,0
7700000,2006,0
7662500,2006,0
7562500,2006,0
7525000,2006,0
7500000,2006,0
7500000,2006,0
7500000,2006,0
7428937,2006,0
7394663,2006,0
7365079,2006,0
7312500,2006,0
7250000,2006,0
7241379,2006,0
7233333,2006,0
7175000,2006,0
7085919,2006,0
7000000,2006,0
6979147,2006,0
6975500,2006,0
6945500,2006,0
6906000,2006,0
6884000,2006,0
6871431,2006,0
6842105,2006,0
6720000,2006,0
6666667,2006,0
6480000,2006,0
6353200,2006,0
6353200,2006,0
6300000,2006,0
6274935,2006,0
6207670,2006,0
6187500,2006,0
6000000,2006,0
5909800,2006,0
5909800,2006,0
5900400,2006,0
5900400,2006,0
5900400,2006,0
5610000,2006,0
5594906,2006,0
5515875,2006,0
5500000,2006,0
5500000,2006,0
5484375,2006,0
5400000,2006,0
5393300,2006,0
5393300,2006,0
5393300,2006,0
5393300,2006,0
5393300,2006,0
5280528,2006,0
5253000,2006,0
5200000,2006,0
5075000,2006,0
5020000,2006,0
5000600,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
5000000,2006,0
4950000,2006,0
4950000,2006,0
4903000,2006,0
4799108,2006,0
4750000,2006,0
4691390,2006,0
4621800,2006,0
4600000,2006,0
4550000,2006,0
4550000,2006,0
4506261,2006,0
4501200,2006,0
4500000,2006,0
4493160,2006,0
4400000,2006,0
4350000,2006,0
4340520,2006,0
4250000,2006,0
4250000,2006,0
4200000,2006,0
4190476,2006,0
4135200,2006,0
4065811,2006,0
4020120,2006,0
4000000,2006,0
4000000,2006,0
4000000,2006,0
4000000,2006,0
4000000,2006,0
3938000,2006,0
3883000,2006,0
3850000,2006,0
3792817,2006,0
3713640,2006,0
3636364,2006,0
3610200,2006,0
3600000,2006,0
3596924,2006,0
3520000,2006,0
3520000,2006,0
3500000,2006,0
3500000,2006,0
3487440,2006,0
3410000,2006,0
3400000,2006,0
3375000,2006,0
3375000,2006,0
3375000,2006,0
3348000,2006,0
3325416,2006,0
3254880,2006,0
3231250,2006,0
3200000,2006,0
3166154,2006,0
3144240,2006,0
3100000,2006,0
3039889,2006,0
3031920,2006,0
3000000,2006,0
3000000,2006,0
3000000,2006,0
3000000,2006,0
3000000,2006,0
2950200,2006,0
2950200,2006,0
2947440,2006,0
2925000,2006,0
2900000,2006,0
2847360,2006,0
2844828,2006,0
2812239,2006,0
2800000,2006,0
2775000,2006,0
2753760,2006,0
2750000,2006,0
2750000,2006,0
2750000,2006,0
2677200,2006,0
2675000,2006,0
2640000,2006,0
2640000,2006,0
2589023,2006,0
2586207,2006,0
2586120,2006,0
2513880,2006,0
2500000,2006,0
2500000,2006,0
2500000,2006,0
2500000,2006,0
2500000,2006,0
2500000,2006,0
2500000,2006,0
2461617,2006,0
2443920,2006,0
2433824,2006,0
2420000,2006,0
2401027,2006,0
2400000,2006,0
2360880,2006,0
2333334,2006,0
2328843,2006,0
2325000,2006,0
2303040,2006,0
2255350,2006,0
2238960,2006,0
2200000,2006,0
2177114,2006,0
2162880,2006,0
2116920,2006,0
2058000,2006,0
2015625,2006,0
2011080,2006,0
2000000,2006,0
2000000,2006,0
2000000,2006,0
2000000,2006,0
2000000,2006,0
1988160,2006,0
1955160,2006,0
1910520,2006,0
1888680,2006,0
1875000,2006,0
1857360,2006,0
1815000,2006,0
1800000,2006,0
1764480,2006,0
1763115,2006,0
1760000,2006,0
1760000,2006,0
1760000,2006,0
1760000,2006,0
1724280,2006,0
1700000,2006,0
1699001,2006,0
1676280,2006,0
1670000,2006,0
1670000,2006,0
1670000,2006,0
1670000,2006,0
1670000,2006,0
1670000,2006,0
1638000,2006,0
1619280,2006,0
1600000,2006,0
1592400,2006,0
1592400,2006,0
1560000,2006,0
1560000,2006,0
1556160,2006,0
1540000,2006,0
1538400,2006,0
1512840,2006,0
1500000,2006,0
1461360,2006,0
1437240,2006,0
1404360,2006,0
1400000,2006,0
1388400,2006,0
1334160,2006,0
1318920,2006,0
1300000,2006,0
1297080,2006,0
1274160,2006,0
1253040,2006,0
1238640,2006,0
1223160,2006,0
1196520,2006,0
1189200,2006,0
1174200,2006,0
1148760,2006,0
1141560,2006,0
1138500,2006,0
1138500,2006,0
1138500,2006,0
1138500,2006,0
1127280,2006,0
1125000,2006,0
1125000,2006,0
1102680,2006,0
1100000,2006,0
1100000,2006,0
1095960,2006,0
1082160,2006,0
1081575,2006,0
1058640,2006,0
1038960,2006,0
1035000,2006,0
1029873,2006,0
1029873,2006,0
1016400,2006,0
1016400,2006,0
1010040,2006,0
1010040,2006,0
1000000,2006,0
1000000,2006,0
975600,2006,0
969600,2006,0
969600,2006,0
965185,2006,0
937440,2006,0
936600,2006,0
936480,2006,0
930600,2006,0
923880,2006,0
910440,2006,0
905640,2006,0
904800,2006,0
900498,2006,0
900498,2006,0
898200,2006,0
895248,2006,0
895248,2006,0
880000,2006,0
879360,2006,0
869373,2006,0
867720,2006,0
866800,2006,0
861360,2006,0
858534,2006,0
844537,2006,0
835810,2006,0
835810,2006,0
835810,2006,0
835810,2006,0
835810,2006,0
835810,2006,0
780000,2006,0
771123,2006,0
771123,2006,0
750000,2006,0
745248,2006,0
745248,2006,0
745248,2006,0
745248,2006,0
745248,2006,0
745248,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
719373,2006,0
696508,2006,0
675000,2006,0
660000,2006,0
644209,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641748,2006,0
641747,2006,0
627251,2006,0
625000,2006,0
450000,2006,0
450000,2006,0
448762,2006,0
428762,2006,0
423762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398762,2006,0
398761,2006,0
398672,2006,0
248118,2006,0
21000000,2007,0
20000000,2007,0
18084000,2007,0
18084000,2007,0
17718750,2007,0
17429673,2007,0
17184375,2007,0
17184375,2007,0
16901500,2007,0
16901500,2007,0
16000000,2007,0
15101626,2007,0
15101626,2007,0
15101626,2007,0
15101622,2007,0
15070000,2007,0
15070000,2007,0
15070000,2007,0
14611570,2007,0
14248000,2007,0
13363012,2007,0
13260000,2007,0
12744190,2007,0
12500000,2007,0
12455000,2007,0
12455000,2007,0
12364000,2007,0
12364000,2007,0
12348596,2007,0
12068182,2007,0
12000000,2007,0
11775000,2007,0
11666666,2007,0
11650000,2007,0
11532037,2007,0
11260483,2007,0
11200000,2007,0
11096800,2007,0
10800000,2007,0
10500000,2007,0
9999999,2007,0
9628000,2007,0
9625000,2007,0
9464307,2007,0
9450000,2007,0
9442697,2007,0
9350649,2007,0
9296874,2007,0
9187500,2007,0
9150000,2007,0
8966666,2007,0
8800000,2007,0
8640000,2007,0
8560000,2007,0
8433334,2007,0
8287500,2007,0
8285714,2007,0
8254374,2007,0
8250000,2007,0
8250000,2007,0
8171103,2007,0
8125000,2007,0
8125000,2007,0
8125000,2007,0
8100000,2007,0
8037036,2007,0
8000000,2007,0
7851240,2007,0
7821482,2007,0
7750000,2007,0
7625000,2007,0
7623813,2007,0
7606820,2007,0
7526316,2007,0
7525500,2007,0
7525397,2007,0
7438016,2007,0
7438000,2007,0
7300000,2007,0
7288165,2007,0
7280000,2007,0
7200000,2007,0
7187500,2007,0
7000000,2007,0
6854546,2007,0
6850000,2007,0
6807000,2007,0
6807000,2007,0
6645402,2007,0
6596990,2007,0
6500000,2007,0
6500000,2007,0
6392100,2007,0
6392100,2007,0
6364400,2007,0
6364400,2007,0
6250000,2007,0
6120000,2007,0
6093750,2007,0
5883600,2007,0
5883600,2007,0
5883600,2007,0
5883600,2007,0
5883600,2007,0
5850000,2007,0
5828089,2007,0
5800000,2007,0
5746000,2007,0
5633037,2007,0
5603000,2007,0
5525000,2007,0
5525000,2007,0
5525000,2007,0
5500000,2007,0
5400000,2007,0
5400000,2007,0
5400000,2007,0
5400000,2007,0
5400000,2007,0
5400000,2007,0
5400000,2007,0
5393300,2007,0
5252065,2007,0
5250000,2007,0
5218622,2007,0
5215000,2007,0
5215000,2007,0
5215000,2007,0
5215000,2007,0
5215000,2007,0
5215000,2007,0
5117880,2007,0
4875000,2007,0
4806720,2007,0
4694041,2007,0
4665960,2007,0
4571428,2007,0
4550000,2007,0
4501200,2007,0
4500000,2007,0
4500000,2007,0
4400000,2007,0
4400000,2007,0
4350000,2007,0
4300560,2007,0
4296000,2007,0
4235220,2007,0
4214241,2007,0
4200000,2007,0
4174800,2007,0
4171200,2007,0
4150000,2007,0
4100000,2007,0
4050000,2007,0
4027320,2007,0
4018182,2007,0
4000000,2007,0
4000000,2007,0
4000000,2007,0
4000000,2007,0
3950000,2007,0
3884678,2007,0
3862080,2007,0
3841920,2007,0
3841443,2007,0
3840000,2007,0
3750000,2007,0
3750000,2007,0
3749040,2007,0
3674584,2007,0
3650000,2007,0
3616680,2007,0
3600000,2007,0
3600000,2007,0
3525000,2007,0
3500000,2007,0
3500000,2007,0
3491767,2007,0
3380160,2007,0
3348000,2007,0
3315000,2007,0
3303813,2007,0
3260760,2007,0
3250000,2007,0
3240741,2007,0
3240000,2007,0
3196050,2007,0
3196050,2007,0
3192628,2007,0
3153120,2007,0
3100000,2007,0
3100000,2007,0
3060840,2007,0
3058200,2007,0
3024000,2007,0
3024000,2007,0
3000000,2007,0
3000000,2007,0
3000000,2007,0
2952840,2007,0
2950000,2007,0
2929467,2007,0
2900000,2007,0
2889000,2007,0
2880000,2007,0
2863920,2007,0
2800000,2007,0
2793103,2007,0
2780160,2007,0
2753218,2007,0
2750000,2007,0
2700000,2007,0
2700000,2007,0
2696956,2007,0
2681880,2007,0
2650000,2007,0
2640000,2007,0
2625698,2007,0
2614440,2007,0
2564127,2007,0
2550000,2007,0
2537880,2007,0
2535720,2007,0
2535260,2007,0
2510000,2007,0
2501070,2007,0
2500000,2007,0
2500000,2007,0
2500000,2007,0
2500000,2007,0
2448240,2007,0
2425878,2007,0
2395200,2007,0
2333334,2007,0
2325000,2007,0
2250000,2007,0
2242920,2007,0
2210000,2007,0
2210000,2007,0
2201640,2007,0
2200000,2007,0
2200000,2007,0
2200000,2007,0
2157097,2007,0
2137200,2007,0
2115000,2007,0
2061720,2007,0
2051938,2007,0
2030280,2007,0
2000000,2007,0
2000000,2007,0
1998000,2007,0
1986960,2007,0
1974259,2007,0
1962206,2007,0
1958640,2007,0
1920000,2007,0
1887600,2007,0
1886113,2007,0
1870501,2007,0
1860720,2007,0
1854376,2007,0
1836426,2007,0
1830720,2007,0
1817141,2007,0
1803600,2007,0
1803600,2007,0
1800000,2007,0
1800000,2007,0
1793160,2007,0
1767600,2007,0
1750000,2007,0
1750000,2007,0
1750000,2007,0
1750000,2007,0
1740720,2007,0
1703520,2007,0
1689410,2007,0
1679733,2007,0
1679280,2007,0
1667603,2007,0
1653720,2007,0
1628959,2007,0
1620000,2007,0
1618320,2007,0
1600000,2007,0
1595400,2007,0
1570920,2007,0
1569600,2007,0
1540000,2007,0
1537440,2007,0
1529873,2007,0
1515480,2007,0
1492440,2007,0
1475000,2007,0
1470000,2007,0
1460640,2007,0
1439760,2007,0
1417800,2007,0
1400000,2007,0
1387560,2007,0
1375000,2007,0
1367760,2007,0
1350000,2007,0
1347000,2007,0
1330000,2007,0
1325160,2007,0
1286280,2007,0
1272120,2007,0
1240920,2007,0
1234800,2007,0
1233840,2007,0
1221240,2007,0
1191240,2007,0
1188000,2007,0
1188000,2007,0
1185480,2007,0
1178348,2007,0
1178348,2007,0
1172400,2007,0
1143600,2007,0
1137960,2007,0
1097880,2007,0
1092600,2007,0
1080480,2007,0
1080480,2007,0
1071225,2007,0
1053960,2007,0
1048800,2007,0
1037280,2007,0
1037280,2007,0
1011720,2007,0
1006800,2007,0
1002840,2007,0
1000000,2007,0
1000000,2007,0
1000000,2007,0
998967,2007,0
973920,2007,0
973440,2007,0
971280,2007,0
967920,2007,0
960840,2007,0
945600,2007,0
944520,2007,0
939120,2007,0
932760,2007,0
932015,2007,0
926040,2007,0
906480,2007,0
899880,2007,0
845360,2007,0
810000,2007,0
802000,2007,0
800000,2007,0
798112,2007,0
798112,2007,0
774551,2007,0
771331,2007,0
771331,2007,0
771331,2007,0
760000,2007,0
750000,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
744551,2007,0
729000,2007,0
700000,2007,0
675000,2007,0
675000,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
664209,2007,0
644209,2007,0
625000,2007,0
617539,2007,0
600000,2007,0
516806,2007,0
490528,2007,0
432000,2007,0
427163,2007,0
427163,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
412718,2007,0
407313,2007,0
406340,2007,0
405435,2007,0
337238,2007,0
302200,2007,0
302200,2007,0
259770,2007,0
252486,2007,0
197087,2007,0
128935,2007,0
121388,2007,0
109493,2007,0
101966,2007,0
70075,2007,0
55839,2007,0
37620,2007,0
23443,2007,0
23751934,2008,1
21000000,2008,0
19728000,2008,0
19728000,2008,0
19490625,2008,0
19014188,2008,0
19012500,2008,0
19012500,2008,0
18257750,2008,0
16440000,2008,0
16440000,2008,0
16360094,2008,0
16360094,2008,0
16360094,2008,0
16000000,2008,0
15500000,2008,0
15344000,2008,0
14983603,2008,0
14884951,2008,0
14520000,2008,0
13762775,2008,0
13762775,2008,0
13735000,2008,0
13735000,2008,0
13488378,2008,0
13333333,2008,0
13325000,2008,0
13250000,2008,0
13248596,2008,0
13041250,2008,0
13041250,2008,0
13041250,2008,0
13041250,2008,0
12540000,2008,0
12440787,2008,0
12275000,2008,0
12200000,2008,0
12000084,2008,0
11950400,2008,0
11664000,2008,0
11593816,2008,0
11375000,2008,0
11250000,2008,0
11111110,2008,0
10650000,2008,0
10590500,2008,0
10500000,2008,0
10500000,2008,0
10500000,2008,0
10251435,2008,0
10142156,2008,0
10000000,2008,0
10000000,2008,0
10000000,2008,0
9600000,2008,0
9500000,2008,0
9500000,2008,0
9379279,2008,0
9280000,2008,0
9206349,2008,0
9079811,2008,0
9000000,2008,0
9000000,2008,0
8947543,2008,0
8937500,2008,0
8898000,2008,0
8840000,2008,0
8675620,2008,0
8600000,2008,0
8500000,2008,0
8468990,2008,0
8425625,2008,0
8376194,2008,0
8350000,2008,0
8329640,2008,0
8275000,2008,0
8250000,2008,0
8219008,2008,0
8105500,2008,0
8091188,2008,0
7920000,2008,0
7901040,2008,0
7875000,2008,0
7840000,2008,0
7750000,2008,0
7400000,2008,0
7101250,2008,0
7000000,2008,0
7000000,2008,0
6819000,2008,0
6750000,2008,0
6703125,2008,0
6630000,2008,0
6500000,2008,0
6500000,2008,0
6500000,2008,0
6453416,2008,0
6373900,2008,0
6373900,2008,0
6373900,2008,0
6373900,2008,0
6306182,2008,0
6300000,2008,0
6100000,2008,0
6061274,2008,0
6050000,2008,0
6050000,2008,0
6000000,2008,0
5883600,2008,0
5850000,2008,0
5826893,2008,0
5800000,2008,0
5800000,2008,0
5800000,2008,0
5800000,2008,0
5800000,2008,0
5762575,2008,0
5751130,2008,0
5750000,2008,0
5670000,2008,0
5632200,2008,0
5632200,2008,0
5632200,2008,0
5632200,2008,0
5600000,2008,0
5566965,2008,0
5500000,2008,0
5450000,2008,0
5427307,2008,0
5356000,2008,0
5356000,2008,0
5356000,2008,0
5205000,2008,0
5200000,2008,0
5000000,2008,0
5000000,2008,0
5000000,2008,0
4991520,2008,0
4952380,2008,0
4881669,2008,0
4838880,2008,0
4752000,2008,0
4750000,2008,0
4662000,2008,0
4550000,2008,0
4500000,2008,0
4480912,2008,0
4466040,2008,0
4404629,2008,0
4352000,2008,0
4350000,2008,0
4350000,2008,0
4329360,2008,0
4320000,2008,0
4250000,2008,0
4250000,2008,0
4236997,2008,0
4172432,2008,0
4171200,2008,0
4125000,2008,0
4010640,2008,0
4000000,2008,0
4000000,2008,0
4000000,2008,0
4000000,2008,0
4000000,2008,0
4000000,2008,0
3995003,2008,0
3966207,2008,0
3942000,2008,0
3887880,2008,0
3840000,2008,0
3818750,2008,0
3750746,2008,0
3745800,2008,0
3666667,2008,0
3638600,2008,0
3630000,2008,0
3615960,2008,0
3596000,2008,0
3505320,2008,0
3500000,2008,0
3500000,2008,0
3470771,2008,0
3441900,2008,0
3377160,2008,0
3348215,2008,0
3320339,2008,0
3315000,2008,0
3300000,2008,0
3274440,2008,0
3250000,2008,0
3248000,2008,0
3206000,2008,0
3174240,2008,0
3120000,2008,0
3106000,2008,0
3103000,2008,0
3100000,2008,0
3094000,2008,0
3058200,2008,0
3000000,2008,0
3000000,2008,0
3000000,2008,0
3000000,2008,0
3000000,2008,0
2974080,2008,0
2916667,2008,0
2900000,2008,0
2900000,2008,0
2883120,2008,0
2860000,2008,0
2804889,2008,0
2777760,2008,0
2762500,2008,0
2750000,2008,0
2715000,2008,0
2700000,2008,0
2636696,2008,0
2631840,2008,0
2601113,2008,0
2562426,2008,0
2550000,2008,0
2535720,2008,0
2522913,2008,0
2500000,2008,0
2500000,2008,0
2487240,2008,0
2480885,2008,0
2479339,2008,0
2471604,2008,0
2440000,2008,0
2439333,2008,0
2420000,2008,0
2411160,2008,0
2376000,2008,0
2369111,2008,0
2358433,2008,0
2350000,2008,0
2350000,2008,0
2323080,2008,0
2300000,2008,0
2286360,2008,0
2284200,2008,0
2250000,2008,0
2243543,2008,0
2216400,2008,0
2208960,2008,0
2172000,2008,0
2146000,2008,0
2135400,2008,0
2134067,2008,0
2105520,2008,0
2040746,2008,0
2028600,2008,0
2000160,2008,0
1961609,2008,0
1944000,2008,0
1944000,2008,0
1928598,2008,0
1927080,2008,0
1900200,2008,0
1890000,2008,0
1889760,2008,0
1889760,2008,0
1868141,2008,0
1868141,2008,0
1862160,2008,0
1830720,2008,0
1830000,2008,0
1830000,2008,0
1830000,2008,0
1830000,2008,0
1808121,2008,0
1805160,2008,0
1800000,2008,0
1769160,2008,0
1756951,2008,0
1750000,2008,0
1750000,2008,0
1740000,2008,0
1739160,2008,0
1734316,2008,0
1715040,2008,0
1680600,2008,0
1652280,2008,0
1629120,2008,0
1600000,2008,0
1600000,2008,0
1596600,2008,0
1593000,2008,0
1569600,2008,0
1547760,2008,0
1529873,2008,0
1516800,2008,0
1500000,2008,0
1500000,2008,0
1491240,2008,0
1470360,2008,0
1440960,2008,0
1416600,2008,0
1376040,2008,0
1345800,2008,0
1345800,2008,0
1333920,2008,0
1285200,2008,0
1280640,2008,0
1276320,2008,0
1268160,2008,0
1233840,2008,0
1229280,2008,0
1219590,2008,0
1219590,2008,0
1219590,2008,0
1217400,2008,0
1200000,2008,0
1200000,2008,0
1184400,2008,0
1180200,2008,0
1168800,2008,0
1137000,2008,0
1133040,2008,0
1130000,2008,0
1122000,2008,0
1103225,2008,0
1100000,2008,0
1091640,2008,0
1087680,2008,0
1084080,2008,0
1080000,2008,0
1077120,2008,0
1044120,2008,0
1041360,2008,0
1011360,2008,0
1009560,2008,0
1005960,2008,0
1000000,2008,0
997800,2008,0
990600,2008,0
974400,2008,0
973328,2008,0
972720,2008,0
967320,2008,0
945610,2008,0
945610,2008,0
944520,2008,0
931920,2008,0
895341,2008,0
885294,2008,0
862456,2008,0
862456,2008,0
850000,2008,0
826046,2008,0
817000,2008,0
810000,2008,0
802000,2008,0
800000,2008,0
783000,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
770610,2008,0
761544,2008,0
750000,2008,0
729000,2008,0
693549,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
687456,2008,0
650000,2008,0
634620,2008,0
625840,2008,0
584757,2008,0
566625,2008,0
561544,2008,0
538090,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
427163,2008,0
358107,2008,0
349041,2008,0
335442,2008,0
319116,2008,0
278912,2008,0
251272,2008,0
238588,2008,0
231183,2008,0
226650,2008,0
213051,2008,0
199452,2008,0
199452,2008,0
199452,2008,0
199452,2008,0
181320,2008,0
172177,2008,0
142201,2008,0
125636,2008,0
122391,2008,0
100509,2008,0
90660,2008,0
87945,2008,0
67844,2008,0
67844,2008,0
63462,2008,0
50254,2008,0
36395,2008,0
27198,2008,0
24263,2008,0
4533,2008,0
4533,2008,0
24751934,2009,1
21372000,2009,1
21372000,2009,1
21262500,2009,1
21000000,2009,1
20840625,2009,1
20840625,2009,1
20598704,2009,1
20370437,2009,1
18388430,2009,1
18077904,2009,1
18077903,2009,1
17810000,2009,1
16447871,2009,0
15780000,2009,0
15106000,2009,0
15106000,2009,0
15070550,2009,0
15070550,2009,0
14983603,2009,0
14724125,2009,0
14666667,2009,0
14653466,2009,0
14500000,2009,0
14431816,2009,0
14410581,2009,0
14410581,2009,0
14410581,2009,0
14410581,2009,0
14232567,2009,0
14148596,2009,0
13930000,2009,0
13775000,2009,0
13758000,2009,0
13757844,2009,0
13200000,2009,0
12827676,2009,0
12722500,2009,0
12528000,2009,0
12250000,2009,0
12222221,2009,0
11593817,2009,0
11553000,2009,0
11550000,2009,0
11375000,2009,0
11350000,2009,0
11300000,2009,0
11250000,2009,0
11238564,2009,0
11050000,2009,0
11000000,2009,0
11000000,2009,0
10841615,2009,0
10812500,2009,0
10602667,2009,0
10333334,2009,0
10126984,2009,0
10000000,2009,0
10000000,2009,0
10000000,2009,0
9945000,2009,0
9923285,2009,0
9905248,2009,0
9862500,2009,0
9723983,2009,0
9680000,2009,0
9537500,2009,0
9500000,2009,0
9500000,2009,0
9500000,2009,0
9385000,2009,0
9249980,2009,0
9226250,2009,0
9196000,2009,0
9052460,2009,0
9028575,2009,0
9000000,2009,0
9000000,2009,0
9000000,2009,0
8925000,2009,0
8760335,2009,0
8685500,2009,0
8640000,2009,0
8562500,2009,0
8513916,2009,0
8500000,2009,0
8400000,2009,0
8353000,2009,0
8275862,2009,0
8000000,2009,0
8000000,2009,0
7800000,2009,0
7700000,2009,0
7647500,2009,0
7438018,2009,0
7400000,2009,0
7312500,2009,0
7140000,2009,0
7020000,2009,0
7000000,2009,0
6864200,2009,0
6864200,2009,0
6864200,2009,0
6750000,2009,0
6750000,2009,0
6575000,2009,0
6575000,2009,0
6500000,2009,0
6487888,2009,0
6448900,2009,0
6404750,2009,0
6350000,2009,0
6310150,2009,0
6300000,2009,0
6294195,2009,0
6250195,2009,0
6244093,2009,0
6200000,2009,0
6200000,2009,0
6200000,2009,0
6200000,2009,0
6200000,2009,0
6100000,2009,0
6077151,2009,0
6049400,2009,0
6049400,2009,0
6049400,2009,0
6049400,2009,0
6000000,2009,0
5784480,2009,0
5784480,2009,0
5757818,2009,0
5746000,2009,0
5636142,2009,0
5632200,2009,0
5592240,2009,0
5585000,2009,0
5585000,2009,0
5585000,2009,0
5585000,2009,0
5500000,2009,0
5500000,2009,0
5300000,2009,0
5300000,2009,0
5176440,2009,0
5069449,2009,0
5050000,2009,0
5011680,2009,0
5000000,2009,0
4985001,2009,0
4956818,2009,0
4900000,2009,0
4822800,2009,0
4778548,2009,0
4700000,2009,0
4640000,2009,0
4631400,2009,0
4578880,2009,0
4574189,2009,0
4550000,2009,0
4524887,2009,0
4500000,2009,0
4500000,2009,0
4500000,2009,0
4484040,2009,0
4460186,2009,0
4420000,2009,0
4350000,2009,0
4314960,2009,0
4260000,2009,0
4250000,2009,0
4235000,2009,0
4200000,2009,0
4159200,2009,0
4148715,2009,0
4023720,2009,0
4010005,2009,0
4010000,2009,0
4000000,2009,0
4000000,2009,0
4000000,2009,0
4000000,2009,0
3875040,2009,0
3862600,2009,0
3850000,2009,0
3792112,2009,0
3771133,2009,0
3749880,2009,0
3700000,2009,0
3700000,2009,0
3666667,2009,0
3650000,2009,0
3630480,2009,0
3630000,2009,0
3616072,2009,0
3600000,2009,0
3579131,2009,0
3500000,2009,0
3500000,2009,0
3493680,2009,0
3448050,2009,0
3395760,2009,0
3388000,2009,0
3354480,2009,0
3300000,2009,0
3287640,2009,0
3250000,2009,0
3240000,2009,0
3206897,2009,0
3200000,2009,0
3163769,2009,0
3163680,2009,0
3100667,2009,0
3100000,2009,0
3100000,2009,0
3093333,2009,0
3084240,2009,0
3000000,2009,0
2986080,2009,0
2978000,2009,0
2912823,2009,0
2900000,2009,0
2873520,2009,0
2815560,2009,0
2769300,2009,0
2739669,2009,0
2725920,2009,0
2661027,2009,0
2650000,2009,0
2634480,2009,0
2630000,2009,0
2623200,2009,0
2620126,2009,0
2612835,2009,0
2579400,2009,0
2565000,2009,0
2500000,2009,0
2500000,2009,0
2500000,2009,0
2500000,2009,0
2500000,2009,0
2497320,2009,0
2484000,2009,0
2449184,2009,0
2403120,2009,0
2329805,2009,0
2300000,2009,0
2300000,2009,0
2295480,2009,0
2272860,2009,0
2252400,2009,0
2250000,2009,0
2208960,2009,0
2180760,2009,0
2139720,2009,0
2119102,2009,0
2098560,2009,0
2074302,2009,0
2071680,2009,0
